"","input_number","input","target_number","target","name","description","namespace"
"3373",3373,"AT2G29070","3373.1","AT2G29070","AT2G29070","Ubiquitin fusion degradation UFD1 family protein [Source:NCBI gene (formerly Entrezgene);Acc:817455]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3374",3374,"AT2G45350","3374.1","AT2G45350","CRR4","Pentatricopeptide repeat (PPR) superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:819143]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3375",3375,"AT2G28470","3375.1","AT2G28470","BGAL8","beta-galactosidase 8 [Source:NCBI gene (formerly Entrezgene);Acc:817395]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3376",3376,"AT2G43150","3376.1","AT2G43150","AT2G43150","Proline-rich extensin-like family protein [Source:NCBI gene (formerly Entrezgene);Acc:818917]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3377",3377,"AT2G46820","3377.1","AT2G46820","PSI-P","photosystem I P subunit [Source:NCBI gene (formerly Entrezgene);Acc:819295]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3378",3378,"AT2G29050","3378.1","AT2G29050","RBL1","RHOMBOID-like 1 [Source:NCBI gene (formerly Entrezgene);Acc:817453]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3379",3379,"AT2G19500","3379.1","AT2G19500","CKX2","cytokinin oxidase 2 [Source:NCBI gene (formerly Entrezgene);Acc:816469]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3380",3380,"AT2G02020","3380.1","AT2G02020","PTR4","Major facilitator superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:814733]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3381",3381,"AT2G30230","3381.1","AT2G30230","AT2G30230","6,7-dimethyl-8-ribityllumazine synthase [Source:NCBI gene (formerly Entrezgene);Acc:817573]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3382",3382,"AT2G19810","3382.1","AT2G19810","OZF1","CCCH-type zinc finger family protein [Source:NCBI gene (formerly Entrezgene);Acc:816500]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3383",3383,"AT2G39660","3383.1","AT2G39660","BIK1","botrytis-induced kinase1 [Source:NCBI gene (formerly Entrezgene);Acc:818549]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3384",3384,"AT2G31945","3384.1","AT2G31945","AT2G31945","transmembrane protein [Source:NCBI gene (formerly Entrezgene);Acc:817753]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3385",3385,"AT2G28315","3385.1","AT2G28315","AT2G28315","Nucleotide/sugar transporter family protein [Source:NCBI gene (formerly Entrezgene);Acc:817378]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3386",3386,"AT2G41870","3386.1","AT2G41870","AT2G41870","Remorin family protein [Source:NCBI gene (formerly Entrezgene);Acc:818787]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3387",3387,"AT2G37180","3387.1","AT2G37180","RD28","Aquaporin-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:818294]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3388",3388,"AT2G39980","3388.1","AT2G39980","AT2G39980","HXXXD-type acyl-transferase family protein [Source:NCBI gene (formerly Entrezgene);Acc:818586]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3389",3389,"AT2G15000","3389.1","AT2G15000","AT2G15000","caspase-6 protein [Source:NCBI gene (formerly Entrezgene);Acc:815989]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3390",3390,"AT2G42290","3390.1","AT2G42290","AT2G42290","Leucine-rich repeat protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:818830]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3391",3391,"AT2G25680","3391.1","AT2G25680","MOT1","molybdate transporter 1 [Source:NCBI gene (formerly Entrezgene);Acc:817109]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3392",3392,"AT2G40480","3392.1","AT2G40480","AT2G40480","WEB family protein (DUF827) [Source:NCBI gene (formerly Entrezgene);Acc:818643]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3393",3393,"AT2G23840","3393.1","AT2G23840","AT2G23840","HNH endonuclease [Source:NCBI gene (formerly Entrezgene);Acc:816916]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3394",3394,"AT2G36870","3394.1","AT2G36870","XTH32","xyloglucan endotransglucosylase/hydrolase 32 [Source:NCBI gene (formerly Entrezgene);Acc:818259]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3395",3395,"AT2G47160","3395.1","AT2G47160","BOR1","HCO3- transporter family [Source:NCBI gene (formerly Entrezgene);Acc:819329]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3396",3396,"AT2G47550","3396.1","AT2G47550","AT2G47550","Plant invertase/pectin methylesterase inhibitor superfamily [Source:NCBI gene (formerly Entrezgene);Acc:819368]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3397",3397,"AT2G42880","3397.1","AT2G42880","MPK20","MAP kinase 20 [Source:NCBI gene (formerly Entrezgene);Acc:818888]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3398",3398,"AT2G34360","3398.1","AT2G34360","AT2G34360","MATE efflux family protein [Source:NCBI gene (formerly Entrezgene);Acc:817999]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3399",3399,"AT2G02880","3399.1","AT2G02880","AT2G02880","mucin-like protein [Source:NCBI gene (formerly Entrezgene);Acc:814819]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3400",3400,"AT2G03680","3400.1","AT2G03680","SPR1","spiral1 [Source:NCBI gene (formerly Entrezgene);Acc:814896]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3401",3401,"AT2G35190","3401.1","AT2G35190","NPSN11","Putative plant snare 11 [Source:NCBI gene (formerly Entrezgene);Acc:818086]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3402",3402,"AT2G41100","3402.1","AT2G41100","TCH3","Calcium-binding EF hand family protein [Source:NCBI gene (formerly Entrezgene);Acc:818709]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3403",3403,"AT2G02500","3403.1","AT2G02500","ISPD","Nucleotide-diphospho-sugar transferases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:814779]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3404",3404,"AT2G40610","3404.1","AT2G40610","EXPA8","expansin A8 [Source:NCBI gene (formerly Entrezgene);Acc:818656]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3405",3405,"AT2G23560","3405.1","AT2G23560","MES7","methyl esterase 7 [Source:NCBI gene (formerly Entrezgene);Acc:816888]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3406",3406,"AT2G43240","3406.1","AT2G43240","AT2G43240","Nucleotide-sugar transporter family protein [Source:NCBI gene (formerly Entrezgene);Acc:818925]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3407",3407,"AT2G01870","3407.1","AT2G01870","AT2G01870","transmembrane protein [Source:NCBI gene (formerly Entrezgene);Acc:814718]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3408",3408,"AT2G36460","3408.1","AT2G36460","FBA6","Aldolase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:818220]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3409",3409,"AT2G16990","3409.1","AT2G16990","AT2G16990","Major facilitator superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:816202]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3410",3410,"AT2G17660","3410.1","AT2G17660","AT2G17660","RPM1-interacting protein 4 (RIN4) family protein [Source:NCBI gene (formerly Entrezgene);Acc:816273]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3411",3411,"AT2G43290","3411.1","AT2G43290","MSS3","Calcium-binding EF-hand family protein [Source:NCBI gene (formerly Entrezgene);Acc:818931]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3412",3412,"AT2G45440","3412.1","AT2G45440","DHDPS2","dihydrodipicolinate synthase [Source:NCBI gene (formerly Entrezgene);Acc:819152]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3413",3413,"AT2G37300","3413.1","AT2G37300","ABCI16","transmembrane protein [Source:NCBI gene (formerly Entrezgene);Acc:818307]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3414",3414,"AT2G23120","3414.1","AT2G23120","AT2G23120","Late embryosis abundant protein, group 6 [Source:NCBI gene (formerly Entrezgene);Acc:816844]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3415",3415,"AT2G16280","3415.1","AT2G16280","KCS9","3-ketoacyl-CoA synthase 9 [Source:NCBI gene (formerly Entrezgene);Acc:816124]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3416",3416,"AT2G34470","3416.1","AT2G34470","UREG","urease accessory protein G [Source:NCBI gene (formerly Entrezgene);Acc:818010]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3417",3417,"AT2G39470","3417.1","AT2G39470","PnsL1","PsbP-like protein 2 [Source:NCBI gene (formerly Entrezgene);Acc:818532]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3418",3418,"AT2G41530","3418.1","AT2G41530","SFGH","S-formylglutathione hydrolase [Source:NCBI gene (formerly Entrezgene);Acc:818751]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3419",3419,"AT2G01680","3419.1","AT2G01680","AT2G01680","Ankyrin repeat family protein [Source:NCBI gene (formerly Entrezgene);Acc:814697]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3420",3420,"AT2G30620","3420.1","AT2G30620","AT2G30620","winged-helix DNA-binding transcription factor family protein [Source:NCBI gene (formerly Entrezgene);Acc:817612]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3421",3421,"AT2G36220","3421.1","AT2G36220","AT2G36220","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3422",3422,"AT2G37710","3422.1","AT2G37710","RLK","receptor lectin kinase [Source:NCBI gene (formerly Entrezgene);Acc:818348]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3423",3423,"AT2G13840","3423.1","AT2G13840","AT2G13840","Polymerase/histidinol phosphatase-like protein [Source:NCBI gene (formerly Entrezgene);Acc:815867]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3424",3424,"AT2G01660","3424.1","AT2G01660","PDLP6","plasmodesmata-located protein 6 [Source:NCBI gene (formerly Entrezgene);Acc:814695]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3425",3425,"AT2G44070","3425.1","AT2G44070","AT2G44070","NagB/RpiA/CoA transferase-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:819013]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3426",3426,"AT2G04170","3426.1","AT2G04170","AT2G04170","TRAF-like family protein [Source:NCBI gene (formerly Entrezgene);Acc:814954]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3427",3427,"AT2G32940","3427.1","AT2G32940","AGO6","Argonaute family protein [Source:NCBI gene (formerly Entrezgene);Acc:817856]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3428",3428,"AT2G46970","3428.1","AT2G46970","PIL1","phytochrome interacting factor 3-like 1 [Source:NCBI gene (formerly Entrezgene);Acc:819311]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3429",3429,"AT2G22730","3429.1","AT2G22730","AT2G22730","Major facilitator superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:816803]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3430",3430,"AT2G32800","3430.1","AT2G32800","AP4.3A","protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:817841]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3431",3431,"AT2G41090","3431.1","AT2G41090","AT2G41090","Calcium-binding EF-hand family protein [Source:NCBI gene (formerly Entrezgene);Acc:818708]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3432",3432,"AT2G25295","3432.1","AT2G25295","LCR81","low-molecular-weight cysteine-rich 81 [Source:NCBI gene (formerly Entrezgene);Acc:3767828]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3433",3433,"AT2G29550","3433.1","AT2G29550","TUB7","tubulin beta-7 chain [Source:NCBI gene (formerly Entrezgene);Acc:817504]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3434",3434,"AT2G38180","3434.1","AT2G38180","AT2G38180","SGNH hydrolase-type esterase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:818396]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3435",3435,"AT2G18630","3435.1","AT2G18630","AT2G18630","transmembrane protein, putative (DUF677) [Source:NCBI gene (formerly Entrezgene);Acc:816378]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3436",3436,"AT2G40460","3436.1","AT2G40460","AT2G40460","Major facilitator superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:818640]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3437",3437,"AT2G32640","3437.1","AT2G32640","AT2G32640","Lycopene beta/epsilon cyclase protein [Source:NCBI gene (formerly Entrezgene);Acc:817824]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3438",3438,"AT2G34460","3438.1","AT2G34460","AT2G34460","NAD(P)-binding Rossmann-fold superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:818009]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3439",3439,"AT2G14610","3439.1","AT2G14610","PR1","pathosis-related protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:815949]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3440",3440,"AT2G36090","3440.1","AT2G36090","AT2G36090","F-box family protein [Source:NCBI gene (formerly Entrezgene);Acc:818182]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3441",3441,"AT2G28900","3441.1","AT2G28900","OEP16-1","outer plastid envelope protein 16-1 [Source:NCBI gene (formerly Entrezgene);Acc:817439]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3442",3442,"AT2G23000","3442.1","AT2G23000","scpl10","serine carboxypeptidase-like 10 [Source:NCBI gene (formerly Entrezgene);Acc:816831]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3443",3443,"AT2G47180","3443.1","AT2G47180","GolS1","galactinol synthase 1 [Source:NCBI gene (formerly Entrezgene);Acc:819331]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3444",3444,"AT2G04795","3444.1","AT2G04795","AT2G04795","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3445",3445,"AT2G39250","3445.1","AT2G39250","SNZ","Integrase-type DNA-binding superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:818510]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3446",3446,"AT2G44065","3446.1","AT2G44065","AT2G44065","Ribosomal protein L2 family [Source:NCBI gene (formerly Entrezgene);Acc:819012]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3447",3447,"AT2G42330","3447.1","AT2G42330","AT2G42330","GC-rich sequence DNA-binding factor-like protein with Tuftelin interacting domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:818834]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3448",3448,"AT2G16530","3448.1","AT2G16530","AT2G16530","3-oxo-5-alpha-steroid 4-dehydrogenase family protein [Source:NCBI gene (formerly Entrezgene);Acc:816152]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3449",3449,"AT2G42270","3449.1","AT2G42270","AT2G42270","U5 small nuclear ribonucleoprotein helicase [Source:NCBI gene (formerly Entrezgene);Acc:818828]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3450",3450,"AT2G47640","3450.1","AT2G47640","AT2G47640","Small nuclear ribonucleoprotein family protein [Source:NCBI gene (formerly Entrezgene);Acc:819377]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3451",3451,"AT2G34930","3451.1","AT2G34930","AT2G34930","disease resistance family protein / LRR family protein [Source:NCBI gene (formerly Entrezgene);Acc:818058]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3452",3452,"AT2G40960","3452.1","AT2G40960","AT2G40960","Single-stranded nucleic acid binding R3H protein [Source:NCBI gene (formerly Entrezgene);Acc:818696]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3453",3453,"AT2G22190","3453.1","AT2G22190","TPPE","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:816753]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3454",3454,"AT2G32140","3454.1","AT2G32140","AT2G32140","transmembrane receptor [Source:NCBI gene (formerly Entrezgene);Acc:817773]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3455",3455,"AT2G06530","3455.1","AT2G06530","VPS2.1","SNF7 family protein [Source:NCBI gene (formerly Entrezgene);Acc:815211]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3456",3456,"AT2G45510","3456.1","AT2G45510","CYP704A2","cytochrome P450, family 704, subfamily A, polypeptide 2 [Source:NCBI gene (formerly Entrezgene);Acc:819159]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3457",3457,"AT2G42150","3457.1","AT2G42150","AT2G42150","DNA-binding bromodomain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:818815]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3458",3458,"AT2G37460","3458.1","AT2G37460","UMAMIT12","nodulin MtN21 /EamA-like transporter family protein [Source:NCBI gene (formerly Entrezgene);Acc:818323]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3459",3459,"AT2G30250","3459.1","AT2G30250","WRKY25","WRKY DNA-binding protein 25 [Source:NCBI gene (formerly Entrezgene);Acc:817575]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3460",3460,"AT2G04570","3460.1","AT2G04570","AT2G04570","GDSL-like Lipase/Acylhydrolase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:814999]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"3461",3461,"AT2G25290","3461.1","AT2G25290","Phox1","Octicosapeptide/Phox/Bem1p (PB1) domain-containing protein / tetratricopeptide repeat (TPR)-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:817067]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3462",3462,"AT2G24610","3462.1","AT2G24610","CNGC14","cyclic nucleotide-gated channel 14 [Source:NCBI gene (formerly Entrezgene);Acc:816997]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"3463",3463,"AT2G14620","3463.1","AT2G14620","XTH10","xyloglucan endotransglucosylase/hydrolase 10 [Source:NCBI gene (formerly Entrezgene);Acc:815950]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
