"","input_number","input","target_number","target","name","description","namespace"
"705",704,"AT4G00970","704.1","AT4G00970","CRK41","cysteine-rich RLK (RECEPTOR-like protein kinase) 41 [Source:NCBI gene (formerly Entrezgene);Acc:827936]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"706",705,"AT4G28490","705.1","AT4G28490","HAE","Leucine-rich receptor-like protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:828967]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"707",706,"AT4G12300","706.1","AT4G12300","CYP706A4","cytochrome P450, family 706, subfamily A, polypeptide 4 [Source:NCBI gene (formerly Entrezgene);Acc:826839]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"708",707,"AT4G23190","707.1","AT4G23190","CRK11","cysteine-rich RLK (RECEPTOR-like protein kinase) 11 [Source:NCBI gene (formerly Entrezgene);Acc:828418]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"709",708,"AT4G11280","708.1","AT4G11280","ACS6","1-aminocyclopropane-1-carboxylic acid (acc) synthase 6 [Source:NCBI gene (formerly Entrezgene);Acc:826730]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"710",709,"AT4G38940","709.1","AT4G38940","AT4G38940","Galactose oxidase/kelch repeat superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:830049]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"711",710,"AT4G36140","710.1","AT4G36140","AT4G36140","disease resistance protein (TIR-NBS-LRR class) [Source:NCBI gene (formerly Entrezgene);Acc:829771]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"712",711,"AT4G01090","711.1","AT4G01090","AT4G01090","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"713",712,"AT4G19170","712.1","AT4G19170","NCED4","nine-cis-epoxycarotenoid dioxygenase 4 [Source:NCBI gene (formerly Entrezgene);Acc:827655]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"714",713,"AT4G19960","713.1","AT4G19960","KUP9","K+ uptake permease 9 [Source:NCBI gene (formerly Entrezgene);Acc:827740]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"715",714,"AT4G39230","714.1","AT4G39230","AT4G39230","NmrA-like negative transcriptional regulator family protein [Source:NCBI gene (formerly Entrezgene);Acc:830078]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"716",715,"AT4G13395","715.1","AT4G13395","RTFL12","ROTUNDIFOLIA like 12 [Source:NCBI gene (formerly Entrezgene);Acc:5008138]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"717",716,"AT4G22370","716.1","AT4G22370","AT4G22370","transmembrane protein [Source:NCBI gene (formerly Entrezgene);Acc:828332]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"718",717,"AT4G38850","717.1","AT4G38850","SAUR15","SAUR-like auxin-responsive protein family [Source:NCBI gene (formerly Entrezgene);Acc:830040]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"719",718,"AT4G35310","718.1","AT4G35310","CPK5","calmodulin-domain protein kinase 5 [Source:NCBI gene (formerly Entrezgene);Acc:829685]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"720",719,"AT4G27240","719.1","AT4G27240","AT4G27240","zinc finger (C2H2 type) family protein [Source:NCBI gene (formerly Entrezgene);Acc:828832]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"721",720,"AT4G24250","720.1","AT4G24250","MLO13","Seven transmembrane MLO family protein [Source:NCBI gene (formerly Entrezgene);Acc:828526]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"722",721,"AT4G39890","721.1","AT4G39890","RABH1c","RAB GTPase homolog H1C [Source:NCBI gene (formerly Entrezgene);Acc:830148]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"723",722,"AT4G11070","722.1","AT4G11070","WRKY41","WRKY family transcription factor [Source:NCBI gene (formerly Entrezgene);Acc:826708]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"724",723,"AT4G26670","723.1","AT4G26670","AT4G26670","Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein [Source:NCBI gene (formerly Entrezgene);Acc:828774]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"725",724,"AT4G34410","724.1","AT4G34410","RRTF1","redox responsive transcription factor 1 [Source:NCBI gene (formerly Entrezgene);Acc:829591]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"726",725,"AT4G20830","725.1","AT4G20830","AT4G20830","FAD-binding Berberine family protein [Source:NCBI gene (formerly Entrezgene);Acc:827831]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"727",726,"AT4G08040","726.1","AT4G08040","ACS11","1-aminocyclopropane-1-carboxylate synthase 11 [Source:NCBI gene (formerly Entrezgene);Acc:826317]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"728",727,"AT4G10550","727.1","AT4G10550","AT4G10550","Subtilase family protein [Source:NCBI gene (formerly Entrezgene);Acc:826647]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"729",728,"AT4G11850","728.1","AT4G11850","PLDGAMMA1","phospholipase D gamma 1 [Source:NCBI gene (formerly Entrezgene);Acc:826791]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"730",729,"AT4G25490","729.1","AT4G25490","CBF1","C-repeat/DRE binding factor 1 [Source:NCBI gene (formerly Entrezgene);Acc:828653]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"731",730,"AT4G28085","730.1","AT4G28085","AT4G28085","transmembrane protein [Source:NCBI gene (formerly Entrezgene);Acc:828924]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"732",731,"AT4G19430","731.1","AT4G19430","AT4G19430","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"733",732,"AT4G03400","732.1","AT4G03400","DFL2","Auxin-responsive GH3 family protein [Source:NCBI gene (formerly Entrezgene);Acc:827938]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"734",733,"AT4G01950","733.1","AT4G01950","GPAT3","glycerol-3-phosphate acyltransferase 3 [Source:NCBI gene (formerly Entrezgene);Acc:827165]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"735",734,"AT4G12410","734.1","AT4G12410","AT4G12410","SAUR-like auxin-responsive protein family [Source:NCBI gene (formerly Entrezgene);Acc:826850]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"736",735,"AT4G28140","735.1","AT4G28140","AT4G28140","Integrase-type DNA-binding superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:828929]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"737",736,"AT4G22710","736.1","AT4G22710","CYP706A2","cytochrome P450, family 706, subfamily A, polypeptide 2 [Source:NCBI gene (formerly Entrezgene);Acc:828367]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"738",737,"AT4G01230","737.1","AT4G01230","AT4G01230","Reticulon family protein [Source:NCBI gene (formerly Entrezgene);Acc:827950]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"739",738,"AT4G22780","738.1","AT4G22780","ACR7","ACT domain repeat 7 [Source:NCBI gene (formerly Entrezgene);Acc:828377]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"740",739,"AT4G24970","739.1","AT4G24970","AT4G24970","Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase family protein [Source:NCBI gene (formerly Entrezgene);Acc:828599]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"741",740,"AT4G16890","740.1","AT4G16890","SNC1","TIR-NBS-LRR class disease resistance protein [Source:NCBI gene (formerly Entrezgene);Acc:827397]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"742",741,"AT4G13750","741.1","AT4G13750","NOV","Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase family protein [Source:NCBI gene (formerly Entrezgene);Acc:827009]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"743",742,"AT4G30210","742.1","AT4G30210","ATR2","P450 reductase 2 [Source:NCBI gene (formerly Entrezgene);Acc:829144]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"744",743,"AT4G25290","743.1","AT4G25290","AT4G25290","DNA photolyase [Source:NCBI gene (formerly Entrezgene);Acc:828632]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"745",744,"AT4G00670","744.1","AT4G00670","AT4G00670","Remorin family protein [Source:NCBI gene (formerly Entrezgene);Acc:828034]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"746",745,"AT4G23250","745.1","AT4G23250","EMB1290","cysteine-rich receptor-like protein kinase 17 [Source:NCBI gene (formerly Entrezgene);Acc:828424]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"747",746,"AT4G05050","746.1","AT4G05050","UBQ11","ubiquitin 11 [Source:NCBI gene (formerly Entrezgene);Acc:825847]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"748",747,"AT4G23220","747.1","AT4G23220","CRK14","cysteine-rich RECEPTOR-like kinase [Source:NCBI gene (formerly Entrezgene);Acc:828421]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"749",748,"AT4G40060","748.1","AT4G40060","HB16","homeobox protein 16 [Source:NCBI gene (formerly Entrezgene);Acc:830169]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"750",749,"AT4G37610","749.1","AT4G37610","BT5","BTB and TAZ domain protein 5 [Source:NCBI gene (formerly Entrezgene);Acc:829915]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"751",750,"AT4G02410","750.1","AT4G02410","AT4G02410","Concanavalin A-like lectin protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:828032]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"752",751,"AT4G14370","751.1","AT4G14370","AT4G14370","Disease resistance protein (TIR-NBS-LRR class) family [Source:NCBI gene (formerly Entrezgene);Acc:827081]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"753",752,"AT4G11521","752.1","AT4G11521","AT4G11521","Receptor-like protein kinase-related family protein [Source:NCBI gene (formerly Entrezgene);Acc:7922527]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"754",753,"AT4G24110","753.1","AT4G24110","AT4G24110","NADP-specific glutamate dehydrogenase [Source:NCBI gene (formerly Entrezgene);Acc:828511]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"755",754,"AT4G34680","754.1","AT4G34680","GATA3","GATA transcription factor 3 [Source:NCBI gene (formerly Entrezgene);Acc:829620]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"756",755,"AT4G36550","755.1","AT4G36550","AT4G36550","ARM repeat superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:829807]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"757",756,"AT4G29310","756.1","AT4G29310","AT4G29310","DUF1005 family protein (DUF1005) [Source:NCBI gene (formerly Entrezgene);Acc:829053]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"758",757,"AT4G16820","757.1","AT4G16820","PLA-I{beta]2","alpha/beta-Hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:827388]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"759",758,"AT4G18700","758.1","AT4G18700","CIPK12","CBL-interacting protein kinase 12 [Source:NCBI gene (formerly Entrezgene);Acc:827604]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"760",759,"AT4G25940","759.1","AT4G25940","AT4G25940","ENTH/ANTH/VHS superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:828700]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"761",760,"AT4G36500","760.1","AT4G36500","AT4G36500","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"762",761,"AT4G18950","761.1","AT4G18950","AT4G18950","Integrin-linked protein kinase family [Source:NCBI gene (formerly Entrezgene);Acc:827630]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"763",762,"AT4G25470","762.1","AT4G25470","CBF2","C-repeat/DRE binding factor 2 [Source:NCBI gene (formerly Entrezgene);Acc:828651]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"764",763,"AT4G28460","763.1","AT4G28460","AT4G28460","transmembrane protein [Source:NCBI gene (formerly Entrezgene);Acc:828963]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"765",764,"AT4G29780","764.1","AT4G29780","AT4G29780","nuclease [Source:NCBI gene (formerly Entrezgene);Acc:829100]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"766",765,"AT4G02420","765.1","AT4G02420","AT4G02420","Concanavalin A-like lectin protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:828035]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"767",766,"AT4G39640","766.1","AT4G39640","GGT1","gamma-glutamyl transpeptidase 1 [Source:NCBI gene (formerly Entrezgene);Acc:830118]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"768",767,"AT4G39830","767.1","AT4G39830","AT4G39830","Cupredoxin superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:830142]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"769",768,"AT4G24160","768.1","AT4G24160","AT4G24160","alpha/beta-Hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:828516]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"770",769,"AT4G40070","769.1","AT4G40070","AT4G40070","RING/U-box superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:830170]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"771",770,"AT4G17500","770.1","AT4G17500","ERF-1","ethylene responsive element binding factor 1 [Source:NCBI gene (formerly Entrezgene);Acc:827464]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"772",771,"AT4G21390","771.1","AT4G21390","B120","S-locus lectin protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:827891]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"773",772,"AT4G30430","772.1","AT4G30430","TET9","tetraspanin9 [Source:NCBI gene (formerly Entrezgene);Acc:829166]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"774",773,"AT4G27657","773.1","AT4G27657","AT4G27657","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"775",774,"AT4G02350","774.1","AT4G02350","SEC15B","exocyst complex component sec15B [Source:NCBI gene (formerly Entrezgene);Acc:828060]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"776",775,"AT4G35985","775.1","AT4G35985","AT4G35985","Senescence/dehydration-associated protein-like protein [Source:NCBI gene (formerly Entrezgene);Acc:829753]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"777",776,"AT4G07960","776.1","AT4G07960","CSLC12","Cellulose-synthase-like C12 [Source:NCBI gene (formerly Entrezgene);Acc:826301]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"778",777,"AT4G37640","777.1","AT4G37640","ACA2","calcium ATPase 2 [Source:NCBI gene (formerly Entrezgene);Acc:829918]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"779",778,"AT4G22690","778.1","AT4G22690","CYP706A1","cytochrome P450, family 706, subfamily A, polypeptide 1 [Source:NCBI gene (formerly Entrezgene);Acc:828365]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"780",779,"AT4G02200","779.1","AT4G02200","AT4G02200","Drought-responsive family protein [Source:NCBI gene (formerly Entrezgene);Acc:827516]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"781",780,"AT4G11330","780.1","AT4G11330","MPK5","MAP kinase 5 [Source:NCBI gene (formerly Entrezgene);Acc:826735]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"782",781,"AT4G14270","781.1","AT4G14270","AT4G14270","polyadenylate-binding protein interacting protein [Source:NCBI gene (formerly Entrezgene);Acc:827068]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"783",782,"AT4G04570","782.1","AT4G04570","CRK40","cysteine-rich RLK (RECEPTOR-like protein kinase) 40 [Source:NCBI gene (formerly Entrezgene);Acc:825789]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"784",783,"AT4G08780","783.1","AT4G08780","AT4G08780","Peroxidase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:826448]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"785",784,"AT4G37100","784.1","AT4G37100","AT4G37100","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:829864]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"786",785,"AT4G27280","785.1","AT4G27280","AT4G27280","Calcium-binding EF-hand family protein [Source:NCBI gene (formerly Entrezgene);Acc:828836]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"787",786,"AT4G15975","786.1","AT4G15975","AT4G15975","RING/U-box superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:827281]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"788",787,"AT4G24570","787.1","AT4G24570","DIC2","dicarboxylate carrier 2 [Source:NCBI gene (formerly Entrezgene);Acc:828559]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"789",788,"AT4G39570","788.1","AT4G39570","AT4G39570","Galactose oxidase/kelch repeat superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:830111]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"790",789,"AT4G18540","789.1","AT4G18540","AT4G18540","transmembrane protein [Source:NCBI gene (formerly Entrezgene);Acc:827586]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"791",790,"AT4G23270","790.1","AT4G23270","CRK19","cysteine-rich RLK (RECEPTOR-like protein kinase) 19 [Source:NCBI gene (formerly Entrezgene);Acc:828426]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"792",791,"AT4G30860","791.1","AT4G30860","SDG4","SET domain group 4 [Source:NCBI gene (formerly Entrezgene);Acc:829210]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"793",792,"AT4G34770","792.1","AT4G34770","AT4G34770","SAUR-like auxin-responsive protein family [Source:NCBI gene (formerly Entrezgene);Acc:829629]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"794",793,"AT4G16960","793.1","AT4G16960","AT4G16960","disease resistance protein (TIR-NBS-LRR class) [Source:NCBI gene (formerly Entrezgene);Acc:827404]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"795",794,"AT4G11470","794.1","AT4G11470","CRK31","cysteine-rich RLK (RECEPTOR-like protein kinase) 31 [Source:NCBI gene (formerly Entrezgene);Acc:826752]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"796",795,"AT4G18880","795.1","AT4G18880","HSF A4A","heat shock transcription factor A4A [Source:NCBI gene (formerly Entrezgene);Acc:827622]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"797",796,"AT4G18195","796.1","AT4G18195","PUP8","purine permease 8 [Source:NCBI gene (formerly Entrezgene);Acc:3770302]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
