"","input_number","input","target_number","target","name","description","namespace"
"1340",1339,"AT4G30290","1339.1","AT4G30290","XTH19","xyloglucan endotransglucosylase/hydrolase 19 [Source:NCBI gene (formerly Entrezgene);Acc:829152]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1341",1340,"AT4G23250","1340.1","AT4G23250","EMB1290","cysteine-rich receptor-like protein kinase 17 [Source:NCBI gene (formerly Entrezgene);Acc:828424]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1342",1341,"AT4G05050","1341.1","AT4G05050","UBQ11","ubiquitin 11 [Source:NCBI gene (formerly Entrezgene);Acc:825847]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1343",1342,"AT4G23220","1342.1","AT4G23220","CRK14","cysteine-rich RECEPTOR-like kinase [Source:NCBI gene (formerly Entrezgene);Acc:828421]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1344",1343,"AT4G01050","1343.1","AT4G01050","TROL","thylakoid rhodanese-like protein [Source:NCBI gene (formerly Entrezgene);Acc:827921]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1345",1344,"AT4G34260","1344.1","AT4G34260","FUC95A","1,2-alpha-L-fucosidase [Source:NCBI gene (formerly Entrezgene);Acc:829575]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1346",1345,"AT4G25990","1345.1","AT4G25990","CIL","CCT motif family protein [Source:NCBI gene (formerly Entrezgene);Acc:828705]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1347",1346,"AT4G04745","1346.1","AT4G04745","AT4G04745","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1348",1347,"AT4G40060","1347.1","AT4G40060","HB16","homeobox protein 16 [Source:NCBI gene (formerly Entrezgene);Acc:830169]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1349",1348,"AT4G16957","1348.1","AT4G16957","AT4G16957","SUPPRESSOR OF, CONSTITUTIVE protein [Source:NCBI gene (formerly Entrezgene);Acc:28720140]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,WIKIGENE"
"1350",1349,"AT4G02410","1349.1","AT4G02410","AT4G02410","Concanavalin A-like lectin protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:828032]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1351",1350,"AT4G14370","1350.1","AT4G14370","AT4G14370","Disease resistance protein (TIR-NBS-LRR class) family [Source:NCBI gene (formerly Entrezgene);Acc:827081]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1352",1351,"AT4G38690","1351.1","AT4G38690","AT4G38690","PLC-like phosphodiesterases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:830025]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1353",1352,"AT4G21720","1352.1","AT4G21720","AT4G21720","defensin-like protein [Source:NCBI gene (formerly Entrezgene);Acc:828260]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1354",1353,"AT4G29310","1353.1","AT4G29310","AT4G29310","DUF1005 family protein (DUF1005) [Source:NCBI gene (formerly Entrezgene);Acc:829053]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1355",1354,"AT4G18700","1354.1","AT4G18700","CIPK12","CBL-interacting protein kinase 12 [Source:NCBI gene (formerly Entrezgene);Acc:827604]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1356",1355,"AT4G08850","1355.1","AT4G08850","AT4G08850","Leucine-rich repeat receptor-like protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:826456]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1357",1356,"AT4G36500","1356.1","AT4G36500","AT4G36500","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1358",1357,"AT4G14740","1357.1","AT4G14740","AT4G14740","auxin canalization protein (DUF828) [Source:NCBI gene (formerly Entrezgene);Acc:827127]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1359",1358,"AT4G29140","1358.1","AT4G29140","ADS1","MATE efflux family protein [Source:NCBI gene (formerly Entrezgene);Acc:829035]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1360",1359,"AT4G32870","1359.1","AT4G32870","AT4G32870","Polyketide cyclase/dehydrase and lipid transport superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:829423]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1361",1360,"AT4G19660","1360.1","AT4G19660","NPR4","NPR1-like protein 4 [Source:NCBI gene (formerly Entrezgene);Acc:827710]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1362",1361,"AT4G12420","1361.1","AT4G12420","SKU5","Cupredoxin superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:826851]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1363",1362,"AT4G25470","1362.1","AT4G25470","CBF2","C-repeat/DRE binding factor 2 [Source:NCBI gene (formerly Entrezgene);Acc:828651]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1364",1363,"AT4G35590","1363.1","AT4G35590","RKD5","RWP-RK domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:829711]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1365",1364,"AT4G29780","1364.1","AT4G29780","AT4G29780","nuclease [Source:NCBI gene (formerly Entrezgene);Acc:829100]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1366",1365,"AT4G03210","1365.1","AT4G03210","XTH9","xyloglucan endotransglucosylase/hydrolase 9 [Source:NCBI gene (formerly Entrezgene);Acc:828024]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1367",1366,"AT4G25960","1366.1","AT4G25960","ABCB2","P-glycoprotein 2 [Source:NCBI gene (formerly Entrezgene);Acc:828702]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1368",1367,"AT4G18030","1367.1","AT4G18030","AT4G18030","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:827528]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1369",1368,"AT4G26060","1368.1","AT4G26060","AT4G26060","Ribosomal protein L18ae family [Source:NCBI gene (formerly Entrezgene);Acc:828712]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1370",1369,"AT4G17360","1369.1","AT4G17360","AT4G17360","Formyl transferase [Source:NCBI gene (formerly Entrezgene);Acc:827448]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1371",1370,"AT4G12390","1370.1","AT4G12390","PME1","pectin methylesterase inhibitor 1 [Source:NCBI gene (formerly Entrezgene);Acc:826848]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1372",1371,"AT4G23850","1371.1","AT4G23850","LACS4","AMP-dependent synthetase and ligase family protein [Source:NCBI gene (formerly Entrezgene);Acc:828484]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1373",1372,"AT4G02420","1372.1","AT4G02420","AT4G02420","Concanavalin A-like lectin protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:828035]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1374",1373,"AT4G39830","1373.1","AT4G39830","AT4G39830","Cupredoxin superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:830142]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1375",1374,"AT4G22010","1374.1","AT4G22010","sks4","SKU5 similar 4 [Source:NCBI gene (formerly Entrezgene);Acc:828290]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1376",1375,"AT4G23230","1375.1","AT4G23230","CRK15","cysteine-rich RECEPTOR-like kinase [Source:NCBI gene (formerly Entrezgene);Acc:828422]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1377",1376,"AT4G21800","1376.1","AT4G21800","QQT2","P-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:828268]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1378",1377,"AT4G08950","1377.1","AT4G08950","EXO","Phosphate-responsive 1 family protein [Source:NCBI gene (formerly Entrezgene);Acc:826473]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1379",1378,"AT4G23140","1378.1","AT4G23140","CRK6","cysteine-rich RLK (RECEPTOR-like protein kinase) 6 [Source:NCBI gene (formerly Entrezgene);Acc:828413]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1380",1379,"AT4G12120","1379.1","AT4G12120","SEC1B","Sec1/munc18-like (SM) proteins superfamily [Source:NCBI gene (formerly Entrezgene);Acc:826820]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1381",1380,"AT4G11450","1380.1","AT4G11450","AT4G11450","bromo-adjacent domain protein, putative (DUF3527) [Source:NCBI gene (formerly Entrezgene);Acc:826749]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1382",1381,"AT4G32280","1381.1","AT4G32280","IAA29","indole-3-acetic acid inducible 29 [Source:NCBI gene (formerly Entrezgene);Acc:829361]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1383",1382,"AT4G13820","1382.1","AT4G13820","AT4G13820","Leucine-rich repeat (LRR) family protein [Source:NCBI gene (formerly Entrezgene);Acc:827016]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1384",1383,"AT4G40070","1383.1","AT4G40070","AT4G40070","RING/U-box superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:830170]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1385",1384,"AT4G01540","1384.1","AT4G01540","NTM1","NAC with transmembrane motif1 [Source:NCBI gene (formerly Entrezgene);Acc:828149]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1386",1385,"AT4G25260","1385.1","AT4G25260","AT4G25260","Plant invertase/pectin methylesterase inhibitor superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:828629]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1387",1386,"AT4G21390","1386.1","AT4G21390","B120","S-locus lectin protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:827891]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1388",1387,"AT4G30430","1387.1","AT4G30430","TET9","tetraspanin9 [Source:NCBI gene (formerly Entrezgene);Acc:829166]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1389",1388,"AT4G16563","1388.1","AT4G16563","AT4G16563","Eukaryotic aspartyl protease family protein [Source:NCBI gene (formerly Entrezgene);Acc:827356]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1390",1389,"AT4G35985","1389.1","AT4G35985","AT4G35985","Senescence/dehydration-associated protein-like protein [Source:NCBI gene (formerly Entrezgene);Acc:829753]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1391",1390,"AT4G16120","1390.1","AT4G16120","COBL7","COBRA-like protein-7 [Source:NCBI gene (formerly Entrezgene);Acc:827298]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1392",1391,"AT4G07960","1391.1","AT4G07960","CSLC12","Cellulose-synthase-like C12 [Source:NCBI gene (formerly Entrezgene);Acc:826301]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1393",1392,"AT4G37640","1392.1","AT4G37640","ACA2","calcium ATPase 2 [Source:NCBI gene (formerly Entrezgene);Acc:829918]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1394",1393,"AT4G00950","1393.1","AT4G00950","MEE47","None","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1395",1394,"AT4G22690","1394.1","AT4G22690","CYP706A1","cytochrome P450, family 706, subfamily A, polypeptide 1 [Source:NCBI gene (formerly Entrezgene);Acc:828365]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1396",1395,"AT4G02200","1395.1","AT4G02200","AT4G02200","Drought-responsive family protein [Source:NCBI gene (formerly Entrezgene);Acc:827516]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1397",1396,"AT4G38420","1396.1","AT4G38420","sks9","SKU5 similar 9 [Source:NCBI gene (formerly Entrezgene);Acc:829999]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1398",1397,"AT4G02660","1397.1","AT4G02660","AT4G02660","Beige/BEACH and WD40 domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:828210]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1399",1398,"AT4G04570","1398.1","AT4G04570","CRK40","cysteine-rich RLK (RECEPTOR-like protein kinase) 40 [Source:NCBI gene (formerly Entrezgene);Acc:825789]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1400",1399,"AT4G08780","1399.1","AT4G08780","AT4G08780","Peroxidase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:826448]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1401",1400,"AT4G23400","1400.1","AT4G23400","PIP1;5","plasma membrane intrinsic protein 1;5 [Source:NCBI gene (formerly Entrezgene);Acc:828439]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1402",1401,"AT4G37100","1401.1","AT4G37100","AT4G37100","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:829864]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1403",1402,"AT4G00360","1402.1","AT4G00360","CYP86A2","cytochrome P450, family 86, subfamily A, polypeptide 2 [Source:NCBI gene (formerly Entrezgene);Acc:828019]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1404",1403,"AT4G26370","1403.1","AT4G26370","AT4G26370","antitermination NusB domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:828743]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1405",1404,"AT4G15975","1404.1","AT4G15975","AT4G15975","RING/U-box superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:827281]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1406",1405,"AT4G18670","1405.1","AT4G18670","AT4G18670","Leucine-rich repeat (LRR) family protein [Source:NCBI gene (formerly Entrezgene);Acc:827601]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1407",1406,"AT4G01335","1406.1","AT4G01335","AT4G01335","TATA box-binding protein associated factor RNA polymerase I subunit B-like protein [Source:NCBI gene (formerly Entrezgene);Acc:7922343]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1408",1407,"AT4G24275","1407.1","AT4G24275","AT4G24275","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1409",1408,"AT4G24570","1408.1","AT4G24570","DIC2","dicarboxylate carrier 2 [Source:NCBI gene (formerly Entrezgene);Acc:828559]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1410",1409,"AT4G38840","1409.1","AT4G38840","AT4G38840","SAUR-like auxin-responsive protein family [Source:NCBI gene (formerly Entrezgene);Acc:830039]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1411",1410,"AT4G38700","1410.1","AT4G38700","AT4G38700","Disease resistance-responsive (dirigent-like protein) family protein [Source:NCBI gene (formerly Entrezgene);Acc:830026]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1412",1411,"AT4G13340","1411.1","AT4G13340","LRX3","Leucine-rich repeat (LRR) family protein [Source:NCBI gene (formerly Entrezgene);Acc:826964]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1413",1412,"AT4G23440","1412.1","AT4G23440","AT4G23440","Disease resistance protein (TIR-NBS class) [Source:NCBI gene (formerly Entrezgene);Acc:828443]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1414",1413,"AT4G17460","1413.1","AT4G17460","HAT1","Homeobox-leucine zipper protein 4 (HB-4) / HD-ZIP protein [Source:NCBI gene (formerly Entrezgene);Acc:827457]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1415",1414,"AT4G34180","1414.1","AT4G34180","AT4G34180","Cyclase family protein [Source:NCBI gene (formerly Entrezgene);Acc:829566]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1416",1415,"AT4G12730","1415.1","AT4G12730","FLA2","FASCICLIN-like arabinogalactan 2 [Source:NCBI gene (formerly Entrezgene);Acc:826885]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1417",1416,"AT4G14220","1416.1","AT4G14220","RHF1A","RING-H2 group F1A [Source:NCBI gene (formerly Entrezgene);Acc:827062]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1418",1417,"AT4G24510","1417.1","AT4G24510","CER2","HXXXD-type acyl-transferase family protein [Source:NCBI gene (formerly Entrezgene);Acc:828553]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1419",1418,"AT4G16140","1418.1","AT4G16140","AT4G16140","proline-rich family protein [Source:NCBI gene (formerly Entrezgene);Acc:827300]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1420",1419,"AT4G05330","1419.1","AT4G05330","AGD13","ARF-GAP domain 13 [Source:NCBI gene (formerly Entrezgene);Acc:825881]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1421",1420,"AT4G39570","1420.1","AT4G39570","AT4G39570","Galactose oxidase/kelch repeat superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:830111]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1422",1421,"AT4G37900","1421.1","AT4G37900","AT4G37900","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1423",1422,"AT4G23270","1422.1","AT4G23270","CRK19","cysteine-rich RLK (RECEPTOR-like protein kinase) 19 [Source:NCBI gene (formerly Entrezgene);Acc:828426]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1424",1423,"AT4G30860","1423.1","AT4G30860","SDG4","SET domain group 4 [Source:NCBI gene (formerly Entrezgene);Acc:829210]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1425",1424,"AT4G29900","1424.1","AT4G29900","ACA10","autoinhibited Ca(2+)-ATPase 10 [Source:NCBI gene (formerly Entrezgene);Acc:829112]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1426",1425,"AT4G11840","1425.1","AT4G11840","PLDGAMMA3","phospholipase D gamma 3 [Source:NCBI gene (formerly Entrezgene);Acc:826790]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"1427",1426,"AT4G34770","1426.1","AT4G34770","AT4G34770","SAUR-like auxin-responsive protein family [Source:NCBI gene (formerly Entrezgene);Acc:829629]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1428",1427,"AT4G28380","1427.1","AT4G28380","AT4G28380","Leucine-rich repeat (LRR) family protein [Source:NCBI gene (formerly Entrezgene);Acc:828954]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1429",1428,"AT4G16960","1428.1","AT4G16960","AT4G16960","disease resistance protein (TIR-NBS-LRR class) [Source:NCBI gene (formerly Entrezgene);Acc:827404]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"1430",1429,"AT4G11900","1429.1","AT4G11900","AT4G11900","S-locus lectin protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:826797]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
